Date and Time     	Excel-Time    	1-Laser-	2-Laser-	3-Sum   	4-TC1  	5-Tair 	6-rH%  
15.04.16 01:35:04	  42475,066019	-93,6973	-124,5365	-218,2337	21,2650	21,1459	21,1700	44,1146
15.04.16 01:40:20	  42475,069676	-93,5545	-124,2881	-217,8426	21,2660	21,1542	21,1500	44,0330
15.04.16 01:45:37	  42475,073345	-93,0950	-124,8904	-217,9854	21,2054	21,1064	21,1300	43,9803
15.04.16 01:50:53	  42475,077002	-93,6165	-127,5167	-221,1332	21,2067	21,1029	21,1200	44,0551
15.04.16 01:56:09	  42475,080660	-92,9895	-125,9086	-218,8981	21,2106	21,1074	21,1000	43,9446
15.04.16 02:01:25	  42475,084317	-92,5735	-127,6160	-220,1895	21,2034	21,0945	21,0800	43,8342
15.04.16 02:06:42	  42475,087986	-92,3562	-128,0879	-220,4441	21,1343	21,1054	21,0700	43,8224
15.04.16 02:11:58	  42475,091644	-92,3562	-130,7018	-223,0580	21,1426	21,0455	21,0500	43,7986
15.04.16 02:17:14	  42475,095301	-92,3686	-130,0871	-222,4557	21,1470	21,0165	21,0300	43,6884
15.04.16 02:22:30	  42475,098958	-91,9153	-130,6832	-222,5985	21,0804	21,0463	21,0100	43,5782
15.04.16 02:27:47	  42475,102627	-92,2630	-131,4220	-223,6851	21,0782	20,9912	21,0000	43,5376
15.04.16 02:33:03	  42475,106285	-91,4807	-132,2168	-223,6975	21,0764	20,9826	20,9800	43,5139
15.04.16 02:38:19	  42475,109942	-91,8719	-132,7383	-224,6102	21,0790	20,9732	20,9600	43,4615
15.04.16 02:43:35	  42475,113600	-92,0705	-133,8559	-225,9264	21,0150	20,9350	20,9400	43,4091
15.04.16 02:48:51	  42475,117257	-92,4990	-133,8373	-226,3362	21,0192	20,9394	20,9200	43,1841
15.04.16 02:54:08	  42475,120926	-93,1633	-135,1535	-228,3168	21,0108	20,9139	20,9000	43,1030
15.04.16 02:59:24	  42475,124583	-93,6724	-136,2960	-229,9684	21,0141	20,9150	20,8900	43,0625
15.04.16 03:04:40	  42475,128241	-94,3368	-136,4760	-230,8128	20,9506	20,8704	20,8600	42,9699
15.04.16 03:09:56	  42475,131898	-95,0322	-136,5071	-231,5392	20,9495	20,8801	20,8300	42,9635
15.04.16 03:15:13	  42475,135567	-96,5409	-136,5071	-233,0480	20,8897	20,8789	20,8200	42,8081
15.04.16 03:20:29	  42475,139225	-96,5719	-137,3080	-233,8799	20,8838	20,7910	20,7900	42,7157
15.04.16 03:25:45	  42475,142882	-96,9817	-137,8482	-234,8299	20,8878	20,8167	20,7700	42,7785
15.04.16 03:31:01	  42475,146539	-98,7823	-138,9595	-237,7418	20,8865	20,8029	20,7500	42,6404
15.04.16 03:36:18	  42475,150208	-98,8195	-139,8350	-238,6545	20,8274	20,7684	20,7200	42,6054
15.04.16 03:41:34	  42475,153866	-100,2103	-140,5490	-240,7593	20,8287	20,7598	20,7000	42,4962
15.04.16 03:46:50	  42475,157523	-100,6263	-141,8404	-242,4667	20,8274	20,7498	20,6600	42,5070
15.04.16 03:52:06	  42475,161181	-101,2099	-142,2192	-243,4291	20,7702	20,6973	20,6400	42,3978
15.04.16 03:57:23	  42475,164850	-101,8556	-143,4051	-245,2607	20,7584	20,6759	20,6200	42,2602
15.04.16 04:02:39	  42475,168507	-103,1657	-144,3674	-247,5331	20,7632	20,6691	20,6100	42,2772
15.04.16 04:07:55	  42475,172164	-104,3826	-145,8700	-250,2526	20,7039	20,6986	20,5900	42,2254
15.04.16 04:13:11	  42475,175822	-105,2208	-146,6026	-251,8234	20,7016	20,6482	20,5600	42,1050
15.04.16 04:18:28	  42475,179491	-105,7175	-147,9747	-253,6923	20,7000	20,6485	20,5400	42,0533
15.04.16 04:23:44	  42475,183148	-107,5057	-147,1986	-254,7043	20,6984	20,5650	20,5200	42,0302
15.04.16 04:29:00	  42475,186806	-107,1083	-149,5952	-256,7035	20,6374	20,5668	20,5000	41,9215
15.04.16 04:34:16	  42475,190463	-107,8285	-149,6884	-257,5169	20,6383	20,5587	20,4700	41,9154
15.04.16 04:39:32	  42475,194120	-109,5049	-152,3768	-261,8817	20,6374	20,5433	20,4500	41,8068
15.04.16 04:44:49	  42475,197789	-109,7222	-152,6251	-262,3474	20,5762	20,5560	20,4300	41,6413
15.04.16 04:50:05	  42475,201447	-110,9329	-154,3760	-265,3090	20,5658	20,5414	20,4000	41,6639
15.04.16 04:55:21	  42475,205104	-110,9516	-154,8541	-265,8057	20,5069	20,4826	20,3800	41,5555
15.04.16 05:00:37	  42475,208762	-112,0195	-155,7916	-267,8111	20,5116	20,4835	20,3400	41,3959
15.04.16 05:05:54	  42475,212431	-112,2865	-156,2325	-268,5189	20,5159	20,4866	20,3300	41,4698
15.04.16 05:11:10	  42475,216088	-114,4409	-156,1145	-270,5554	20,4526	20,4416	20,3000	41,2933
15.04.16 05:16:26	  42475,219745	-113,6648	-157,4556	-271,1204	20,4457	20,4468	20,2800	41,0715
15.04.16 05:21:42	  42475,223403	-115,6392	-157,4618	-273,1010	20,4516	20,3487	20,2600	41,0772
15.04.16 05:26:59	  42475,227072	-114,8383	-159,4611	-274,2993	20,3886	20,3905	20,2400	40,9977
15.04.16 05:32:15	  42475,230729	-116,8189	-157,5860	-274,4049	20,3868	20,3736	20,2300	40,9012
15.04.16 05:37:31	  42475,234387	-114,8693	-158,7532	-273,6226	20,3266	20,3942	20,1900	40,8275
15.04.16 05:42:47	  42475,238044	-115,6020	-160,0944	-275,6963	20,3227	20,3173	20,1700	40,8616
15.04.16 05:48:04	  42475,241713	-120,0351	-160,1068	-280,1418	20,3212	20,3282	20,1400	40,6859
15.04.16 05:53:20	  42475,245370	-119,6191	-160,1254	-279,7445	20,2594	20,3577	20,1300	40,5328
15.04.16 05:58:36	  42475,249028	-120,2524	-160,1564	-280,4088	20,2648	20,2978	20,1000	40,4991
15.04.16 06:03:52	  42475,252685	-117,4646	-160,0633	-277,5279	20,2594	20,2934	20,0900	40,4312
15.04.16 06:09:09	  42475,256354	-119,6750	-160,1564	-279,8314	20,2625	20,2781	20,0600	40,3692
15.04.16 06:14:25	  42475,260012	-122,1585	-161,7459	-283,9044	20,1988	20,2047	20,0300	40,2223
15.04.16 06:19:41	  42475,263669	-121,3948	-162,7393	-284,1341	20,1959	20,2089	20,0100	40,2282
15.04.16 06:24:57	  42475,267326	-121,5003	-162,6151	-284,1155	20,1350	20,2503	19,9900	40,0644
15.04.16 06:30:14	  42475,270995	-124,8531	-163,8693	-288,7224	20,1322	20,1847	19,9700	40,0421
15.04.16 06:35:30	  42475,274653	-124,7786	-164,2294	-289,0080	20,1343	20,1665	19,9500	40,0480
15.04.16 06:40:46	  42475,278310	-124,7103	-165,3098	-290,0201	20,1317	20,1737	19,9200	40,0145
15.04.16 06:46:02	  42475,281968	-127,6036	-165,2539	-292,8575	20,0679	20,1118	19,9100	40,0033
15.04.16 06:51:19	  42475,285637	-128,7398	-166,6757	-295,4155	20,0663	20,1439	19,9000	39,9922
15.04.16 06:56:35	  42475,289294	-127,3553	-168,0913	-295,4466	20,0694	20,1403	19,8900	39,8964
15.04.16 07:01:51	  42475,292951	-130,7887	-168,1782	-298,9670	20,0677	20,1310	19,8700	39,9023
15.04.16 07:07:07	  42475,296609	-129,5159	-168,1534	-297,6693	20,0073	20,1124	19,8500	39,7673
15.04.16 07:12:23	  42475,300266	-131,1737	-169,0785	-300,2522	20,0055	20,1068	19,8500	39,7673
15.04.16 07:17:40	  42475,303935	-131,5773	-169,4386	-301,0159	20,0069	20,1157	19,8200	39,7057
15.04.16 07:22:56	  42475,307593	-132,1423	-169,9353	-302,0776	20,0025	20,1109	19,8000	39,5991
15.04.16 07:28:12	  42475,311250	-135,8924	-171,8414	-307,7338	20,0107	20,1228	19,8000	39,6272
15.04.16 07:33:28	  42475,314907	-137,1714	-170,8108	-307,9822	19,9447	20,0385	19,7800	39,6331
15.04.16 07:38:45	  42475,318576	-137,2583	-171,3013	-308,5596	19,9423	19,9578	19,7800	39,7456
15.04.16 07:44:01	  42475,322234	-137,2273	-171,0715	-308,2988	19,9397	19,9745	19,7500	39,2904
15.04.16 07:49:17	  42475,325891	-138,4070	-172,4313	-310,8382	19,8814	19,9946	19,7300	39,2121
15.04.16 07:54:33	  42475,329549	-137,1217	-172,0029	-309,1246	19,8799	20,0150	19,7300	39,0714
15.04.16 07:59:50	  42475,333218	-137,9165	-174,0890	-312,0055	19,8785	20,0306	19,7300	39,0714
15.04.16 08:05:06	  42475,336875	-139,0403	-173,4930	-312,5332	19,8799	19,9590	19,7400	39,0542
15.04.16 08:10:22	  42475,340532	-141,0084	-174,6789	-315,6873	19,8796	19,9394	19,7400	39,1387
15.04.16 08:15:38	  42475,344190	-140,8036	-177,0817	-317,8852	19,8785	19,9431	19,7500	39,1778
15.04.16 08:20:55	  42475,347859	-144,2246	-176,7588	-320,9834	19,8843	19,9639	19,7600	39,2451
15.04.16 08:26:11	  42475,351516	-146,0500	-177,4977	-323,5477	19,8828	20,0161	19,7700	39,3406
15.04.16 08:31:27	  42475,355174	-147,6705	-178,7022	-326,3727	19,8823	20,0206	19,8000	39,3737
15.04.16 08:36:43	  42475,358831	-148,9744	-177,6218	-326,5962	19,8807	19,9702	19,8100	39,4975
15.04.16 08:42:00	  42475,362500	-149,8312	-177,4790	-327,3102	19,8871	20,0310	19,8300	39,5478
15.04.16 08:47:16	  42475,366157	-150,3527	-178,0130	-328,3657	19,9403	20,0231	19,8700	39,6485
15.04.16 08:52:32	  42475,369815	-153,2398	-179,8632	-333,1030	19,9438	20,0116	19,9000	39,7100
15.04.16 08:57:48	  42475,373472	-154,3947	-179,9439	-334,3386	19,9444	20,0072	19,9400	39,7826
15.04.16 09:03:05	  42475,377141	-153,7738	-181,1236	-334,8974	19,9423	20,0059	19,9700	39,8159
15.04.16 09:08:21	  42475,380799	-155,4253	-182,5951	-338,0204	19,9398	20,0130	20,0200	39,8431
15.04.16 09:13:37	  42475,384456	-157,7350	-184,2156	-341,9506	19,9511	20,0654	20,0600	39,8874
15.04.16 09:18:53	  42475,388113	-159,8150	-185,1097	-344,9246	20,0038	20,0562	20,1000	39,8182
15.04.16 09:24:09	  42475,391771	-160,5290	-185,2214	-345,7504	20,0017	20,0573	20,1300	39,7945
15.04.16 09:29:26	  42475,395440	-160,9698	-186,4322	-347,4019	20,0015	20,1056	20,1800	39,8782
15.04.16 09:34:42	  42475,399097	-162,2923	-187,6677	-349,9600	20,0732	20,0295	20,2200	39,9794
15.04.16 09:39:58	  42475,402755	-164,2170	-189,0461	-353,2631	20,0703	20,0861	20,2600	39,9381
15.04.16 09:45:15	  42475,406424	-163,5340	-190,2009	-353,7349	20,0724	20,0909	20,3100	40,0790
15.04.16 09:50:31	  42475,410081	-166,6198	-190,8963	-357,5161	20,1286	20,1572	20,3400	40,1408
15.04.16 09:55:47	  42475,413738	-166,9675	-191,5979	-358,5654	20,1282	20,1624	20,3800	40,1279
15.04.16 10:01:03	  42475,417396	-169,0413	-192,9204	-361,9616	20,1361	20,1542	20,4100	40,1611
15.04.16 10:06:19	  42475,421053	-170,1775	-194,3732	-364,5507	20,1981	20,2110	20,4400	40,1656
15.04.16 10:11:36	  42475,424722	-170,3886	-195,5653	-365,9539	20,1985	20,2067	20,4800	40,2672
15.04.16 10:16:52	  42475,428380	-171,6924	-196,8071	-368,4995	20,2590	20,2703	20,5000	40,2606
15.04.16 10:22:08	  42475,432037	-172,9404	-198,2165	-371,1569	20,2599	20,2628	20,5500	40,3734
